Date,price_coffee,price_oil,prediction
2019-04-01,1437.0,61.59,1507.3533
2019-04-02,1429.0,62.58,1505.5571
2019-04-03,1472.0,62.46,1503.2144
2019-04-04,1465.0,62.1,1500.7616
2019-04-05,1437.0,63.08,1498.3807
2019-04-08,1442.0,64.4,1495.8193
2019-04-09,1442.0,63.98,1493.6621
2019-04-10,1452.0,64.61,1492.0771
2019-04-11,1421.0,63.58,1489.763
2019-04-12,1418.0,63.89,1486.6317
2019-04-15,1438.0,63.4,1482.9084
2019-04-16,1431.0,64.05,1479.6467
2019-04-17,1412.0,63.76,1477.0471
2019-04-18,1416.0,64.0,1474.9834
2019-04-23,1399.0,66.3,1473.2291
2019-04-24,1391.0,65.89,1471.6692
2019-04-25,1390.0,65.21,1469.9324
2019-04-26,1410.0,63.3,1466.7543
2019-04-29,1403.0,63.5,1464.0289
2019-04-30,1407.0,63.91,1462.4617
2019-05-01,1376.0,63.6,1461.0161
2019-05-02,1364.0,61.81,1459.448
2019-05-03,1345.0,61.94,1457.1261
2019-05-07,1295.0,61.4,1454.2905
2019-05-08,1290.0,62.12,1449.8529
2019-05-09,1345.0,61.7,1444.3663
2019-05-10,1364.0,61.66,1439.7806
2019-05-13,1346.0,61.04,1437.3816
2019-05-14,1392.0,61.78,1436.0096
2019-05-15,1375.0,62.02,1436.1674
2019-05-16,1335.0,62.87,1436.3185
2019-05-17,1301.0,62.76,1435.4236
2019-05-20,1334.0,63.1,1432.1322
2019-05-21,1364.0,62.99,1428.5474
2019-05-22,1361.0,61.42,1426.2853
2019-05-23,1369.0,57.91,1425.6674
2019-05-24,1368.0,58.63,1426.0787
2019-05-28,1392.0,59.14,1427.8793
2019-05-29,1430.0,58.81,1431.4476
2019-05-30,1474.0,56.59,1435.8246
2019-05-31,1498.0,53.5,1440.1603
2019-06-03,1500.0,53.25,1445.7694
2019-06-04,1504.0,53.48,1452.038
2019-06-05,1437.0,51.68,1457.7828
2019-06-06,1455.0,52.59,1461.98
2019-06-07,1455.0,53.99,1466.2296
2019-06-10,1441.0,53.26,1470.6355
2019-06-11,1415.0,53.27,1473.6039
2019-06-12,1429.0,51.14,1474.9772
2019-06-13,1414.0,52.28,1475.9554
2019-06-14,1392.0,52.51,1477.342
2019-06-17,1386.0,51.93,1478.6055
2019-06-18,1372.0,53.9,1478.1063
2019-06-19,1372.0,53.76,1475.1964
2019-06-20,1419.0,56.65,1470.3259
2019-06-21,1414.0,57.43,1466.1102
2019-06-24,1422.0,57.9,1462.782
2019-06-25,1455.0,57.83,1460.3146
2019-06-26,1434.0,59.38,1460.5106
2019-06-27,1430.0,59.43,1460.7144
2019-06-28,1451.0,58.47,1460.8672
2019-07-01,1474.0,59.09,1461.3545
2019-07-02,1444.0,56.25,1463.0167
2019-07-03,1455.0,57.34,1464.3431
2019-07-04,1474.0,56.8,1466.3269
2019-07-05,1444.0,57.51,1468.8851
2019-07-08,1426.0,57.66,1471.7689
2019-07-09,1436.0,57.83,1474.4744
2019-07-10,1430.0,60.43,1476.2533
2019-07-11,1427.0,60.2,1476.179
2019-07-12,1424.0,60.21,1476.1101
2019-07-15,1434.0,59.58,1475.7551
2019-07-16,1401.0,57.62,1474.7404
2019-07-17,1423.0,56.78,1474.1499
2019-07-18,1427.0,55.3,1473.198
2019-07-19,1419.0,55.63,1471.827
2019-07-22,1393.0,56.22,1469.8062
2019-07-23,1369.0,56.77,1467.9414
2019-07-24,1360.0,55.88,1465.2053
2019-07-25,1358.0,56.02,1461.4535
2019-07-26,1373.0,56.2,1457.9695
2019-07-29,1397.0,56.87,1455.0317
2019-07-30,1382.0,58.05,1452.8853
2019-07-31,1367.0,58.58,1451.6238
2019-08-01,1335.0,53.95,1450.1298
2019-08-02,1337.0,55.66,1447.8315
2019-08-05,1323.0,54.69,1444.4639
2019-08-06,1334.0,53.63,1440.8342
2019-08-07,1328.0,51.09,1436.7184
2019-08-08,1338.0,52.54,1432.9644
2019-08-09,1321.0,54.5,1430.2925
2019-08-12,1296.0,54.93,1428.6107
2019-08-13,1332.0,57.1,1426.727
2019-08-14,1338.0,55.23,1425.4109
2019-08-15,1354.0,54.47,1424.1731
2019-08-16,1333.0,54.87,1422.9325
2019-08-19,1319.0,56.21,1421.6985
2019-08-20,1324.0,56.34,1420.4576
2019-08-21,1328.0,55.68,1419.126
2019-08-22,1327.0,55.35,1418.6185
2019-08-23,1314.0,54.17,1418.1359
2019-08-27,1339.0,54.93,1417.6068
2019-08-28,1351.0,55.78,1417.505
2019-08-29,1325.0,56.71,1418.1824
2019-08-30,1334.0,55.1,1418.564
2019-09-02,1329.0,54.66,1419.3334
2019-09-03,1304.0,53.94,1420.3016
2019-09-04,1310.0,56.26,1419.2645
2019-09-05,1272.0,56.3,1417.7163
2019-09-06,1295.0,56.52,1415.1432
2019-09-09,1304.0,57.85,1413.1945
2019-09-10,1327.0,57.4,1412.3104
2019-09-11,1338.0,55.75,1412.3379
2019-09-12,1331.0,55.09,1413.3153
2019-09-13,1318.0,54.85,1414.1884
2019-09-16,1328.0,62.9,1414.8601
2019-09-17,1313.0,59.34,1414.6221
2019-09-18,1319.0,58.11,1413.5833
2019-09-19,1300.0,58.13,1413.1261
2019-09-20,1304.0,58.09,1411.7083
2019-09-23,1316.0,58.64,1410.6921
2019-09-24,1317.0,57.29,1410.5912
2019-09-25,1331.0,56.49,1410.8663
2019-09-26,1332.0,56.41,1412.691
2019-09-27,1341.0,55.91,1414.3499
2019-09-30,1340.0,54.07,1415.8231
2019-10-01,1330.0,53.62,1416.4487
2019-10-02,1322.0,52.64,1416.6031
2019-10-03,1331.0,52.45,1416.3063
2019-10-04,1312.0,52.81,1416.1129
2019-10-07,1276.0,52.75,1415.4087
2019-10-08,1282.0,52.63,1413.9617
2019-10-09,1280.0,52.59,1412.1213
2019-10-10,1277.0,53.55,1411.1132
2019-10-11,1263.0,54.7,1409.7706
2019-10-14,1276.0,53.59,1408.3927
2019-10-15,1264.0,52.81,1406.8654
2019-10-16,1240.0,53.36,1404.628
2019-10-17,1227.0,53.93,1401.5323
2019-10-18,1251.0,53.78,1397.6849
2019-10-21,1244.0,53.31,1393.943
2019-10-22,1248.0,54.16,1390.4286
2019-10-23,1241.0,55.97,1387.7715
2019-10-24,1237.0,56.23,1384.9767
2019-10-25,1250.0,56.66,1382.5016
2019-10-28,1277.0,55.81,1381.3639
2019-10-29,1276.0,55.54,1381.1566
2019-10-30,1291.0,55.06,1381.4495
2019-10-31,1322.0,54.18,1382.6702
2019-11-01,1322.0,56.2,1385.2743
2019-11-04,1306.0,56.54,1388.1787
2019-11-05,1339.0,57.23,1391.2085
2019-11-06,1352.0,56.35,1395.0748
2019-11-07,1378.0,57.15,1399.4011
2019-11-08,1384.0,57.24,1404.3407
2019-11-11,1375.0,56.86,1409.798
2019-11-12,1371.0,56.8,1414.894
2019-11-13,1411.0,57.12,1419.7156
2019-11-14,1421.0,56.77,1424.6096
2019-11-15,1398.0,57.72,1429.7007
2019-11-18,1372.0,57.05,1433.9507
2019-11-19,1340.0,55.21,1437.1462
2019-11-20,1386.0,57.11,1438.384
2019-11-21,1402.0,58.58,1439.1864
2019-11-22,1402.0,57.77,1440.6594
2019-11-25,1418.0,58.01,1443.276
2019-11-26,1391.0,58.41,1445.853
2019-11-27,1402.0,58.11,1448.1102
2019-11-28,1398.0,58.08,1449.4333
2019-11-29,1406.0,55.17,1450.3214
2019-12-02,1410.0,55.96,1450.8688
2019-12-03,1412.0,56.1,1451.1804
2019-12-04,1370.0,58.43,1450.8679
2019-12-05,1401.0,58.43,1450.1583
2019-12-06,1412.0,59.2,1450.285
2019-12-09,1401.0,59.02,1451.5566
2019-12-10,1453.0,59.24,1453.3577
2019-12-11,1427.0,58.76,1454.8395
2019-12-12,1447.0,59.18,1456.3358
2019-12-13,1417.0,60.07,1458.4121
2019-12-16,1450.0,60.21,1459.8644
2019-12-17,1416.0,60.94,1461.7318
2019-12-18,1409.0,60.93,1462.9121
2019-12-19,1367.0,61.22,1463.378
2019-12-20,1374.0,60.44,1462.0723
2019-12-23,1335.0,60.52,1460.2996
2019-12-24,1350.0,61.11,1457.8923
2019-12-27,1387.0,61.72,1456.194
2019-12-30,1375.0,61.68,1454.5908
2019-12-31,1382.0,61.06,1453.1703
2020-01-02,1380.0,61.18,1452.477
2020-01-03,1372.0,63.05,1450.2401
2020-01-06,1352.0,63.27,1448.5713
2020-01-07,1364.0,62.7,1445.3246
2020-01-08,1354.0,59.61,1442.6987
2020-01-09,1338.0,59.56,1439.4617
2020-01-10,1345.0,59.04,1436.8209
2020-01-13,1312.0,58.08,1434.5802
2020-01-14,1320.0,58.23,1432.7947
2020-01-15,1327.0,57.81,1431.0604
2020-01-16,1314.0,58.52,1430.2446
2020-01-17,1319.0,58.54,1428.673
2020-01-20,1305.0,58.73,1426.3248
2020-01-21,1335.0,58.34,1423.9906
2020-01-22,1337.0,56.74,1422.0554
2020-01-23,1367.0,55.59,1420.7471
2020-01-24,1319.0,54.19,1420.8317
2020-01-27,1328.0,53.14,1420.5038
2020-01-28,1337.0,53.48,1419.9417
2020-01-29,1317.0,53.33,1418.9767
2020-01-30,1315.0,52.14,1418.1685
2020-01-31,1342.0,51.56,1416.9939
2020-02-03,1302.0,50.11,1416.9729
2020-02-04,1290.0,49.61,1416.6257
2020-02-05,1284.0,50.75,1415.3148
2020-02-06,1297.0,50.95,1414.1926
2020-02-07,1290.0,50.32,1413.26
2020-02-10,1285.0,49.57,1412.197
2020-02-11,1299.0,49.94,1410.61
2020-02-12,1287.0,51.17,1408.9872
2020-02-13,1301.0,51.42,1406.7018
2020-02-14,1314.0,52.05,1405.9489
2020-02-17,1314.0,52.2,1405.5238
2020-02-18,1293.0,52.05,1405.1849
2020-02-19,1290.0,53.29,1404.6904
2020-02-20,1279.0,53.78,1403.8918
2020-02-21,1296.0,53.38,1401.9124
2020-02-24,1273.0,51.43,1401.205
2020-02-25,1282.0,49.9,1400.4248
2020-02-26,1295.0,48.73,1400.1677
2020-02-27,1289.0,47.09,1399.8463
2020-02-28,1283.0,44.76,1400.0503
2020-03-02,1291.0,46.75,1399.8569
2020-03-03,1331.0,47.18,1399.6875
2020-03-04,1307.0,46.78,1400.7797
2020-03-05,1274.0,45.9,1401.2777
2020-03-06,1245.0,41.28,1400.5681
2020-03-09,1247.0,31.13,1398.4373
2020-03-10,1279.0,34.36,1396.2174
2020-03-11,1271.0,32.98,1394.3948
2020-03-12,1249.0,31.5,1393.1915
2020-03-13,1241.0,31.73,1392.4418
2020-03-16,1221.0,28.7,1391.7942
2020-03-17,1212.0,26.95,1389.6145
2020-03-18,1227.0,20.37,1386.7593
2020-03-19,1216.0,25.22,1384.2247
2020-03-20,1244.0,22.43,1381.4946
2020-03-23,1244.0,23.36,1378.9279
2020-03-24,1257.0,24.01,1375.1333
2020-03-25,1259.0,24.49,1373.31
2020-03-26,1278.0,22.6,1373.0977
2020-03-27,1244.0,21.51,1374.1528
2020-03-30,1237.0,20.09,1374.1322
2020-03-31,1222.0,20.48,1372.427
2020-04-01,1204.0,20.31,1370.468
2020-04-02,1234.0,25.32,1368.518
2020-04-03,1220.0,28.34,1368.1499
2020-04-06,1221.0,26.08,1368.5767
2020-04-07,1233.0,23.63,1369.927
2020-04-08,1230.0,25.09,1370.132
2020-04-09,1219.0,22.76,1370.6096
2020-04-14,1192.0,20.11,1369.659
2020-04-15,1206.0,19.87,1367.8542
2020-04-16,1205.0,19.87,1365.2849
2020-04-17,1188.0,18.27,1362.3143
2020-04-20,1177.0,-37.63,1358.9879
2020-04-21,1139.0,10.01,1356.5845
2020-04-22,1121.0,13.78,1353.0159
2020-04-23,1150.0,16.5,1349.6404
2020-04-24,1144.0,16.94,1347.2848
2020-04-27,1150.0,12.78,1343.5304
2020-04-28,1180.0,12.34,1340.5112
2020-04-29,1186.0,15.06,1337.4111
2020-04-30,1194.0,18.84,1334.3552
2020-05-01,1205.0,19.78,1331.8304
2020-05-04,1197.0,20.39,1330.436
2020-05-05,1200.0,24.56,1330.087
2020-05-06,1201.0,23.99,1329.1993
2020-05-07,1186.0,23.55,1329.3958
2020-05-11,1198.0,24.14,1329.4592
2020-05-12,1180.0,25.78,1329.5383
2020-05-13,1147.0,25.29,1332.1615
2020-05-14,1168.0,27.56,1334.3871
2020-05-15,1178.0,29.43,1335.7772
2020-05-18,1182.0,31.82,1337.2343
2020-05-19,1184.0,32.5,1339.0337
2020-05-20,1186.0,33.49,1339.6251
2020-05-21,1189.0,33.92,1339.7976
2020-05-22,1207.0,33.25,1339.3035
2020-05-26,1242.0,34.35,1338.9214
2020-05-27,1232.0,32.81,1340.1427
2020-05-28,1199.0,33.71,1341.7646
2020-05-29,1189.0,35.49,1342.7831
2020-06-01,1178.0,35.44,1343.2411
2020-06-02,1198.0,36.81,1342.2803
2020-06-03,1218.0,37.29,1342.0762
2020-06-04,1210.0,37.41,1344.4999
